f.eid,ECG_I_filtered_mean,ECG_I_filtered_std,ECG_I_filtered_max,ECG_I_filtered_min,ECG_I_dynamic_mean,ECG_I_dynamic_std,ECG_I_dynamic_max,ECG_I_dynamic_min,ECG_II_filtered_mean,ECG_II_filtered_std,ECG_II_filtered_max,ECG_II_filtered_min,ECG_II_dynamic_mean,ECG_II_dynamic_std,ECG_II_dynamic_max,ECG_II_dynamic_min,ECG_III_filtered_mean,ECG_III_filtered_std,ECG_III_filtered_max,ECG_III_filtered_min,ECG_III_dynamic_mean,ECG_III_dynamic_std,ECG_III_dynamic_max,ECG_III_dynamic_min,ECG_aVR_filtered_mean,ECG_aVR_filtered_std,ECG_aVR_filtered_max,ECG_aVR_filtered_min,ECG_aVR_dynamic_mean,ECG_aVR_dynamic_std,ECG_aVR_dynamic_max,ECG_aVR_dynamic_min,ECG_aVL_filtered_mean,ECG_aVL_filtered_std,ECG_aVL_filtered_max,ECG_aVL_filtered_min,ECG_aVL_dynamic_mean,ECG_aVL_dynamic_std,ECG_aVL_dynamic_max,ECG_aVL_dynamic_min,ECG_aVF_filtered_mean,ECG_aVF_filtered_std,ECG_aVF_filtered_max,ECG_aVF_filtered_min,ECG_aVF_dynamic_mean,ECG_aVF_dynamic_std,ECG_aVF_dynamic_max,ECG_aVF_dynamic_min,ECG_V1_filtered_mean,ECG_V1_filtered_std,ECG_V1_filtered_max,ECG_V1_filtered_min,ECG_V1_dynamic_mean,ECG_V1_dynamic_std,ECG_V1_dynamic_max,ECG_V1_dynamic_min,ECG_V2_filtered_mean,ECG_V2_filtered_std,ECG_V2_filtered_max,ECG_V2_filtered_min,ECG_V2_dynamic_mean,ECG_V2_dynamic_std,ECG_V2_dynamic_max,ECG_V2_dynamic_min,ECG_V3_filtered_mean,ECG_V3_filtered_std,ECG_V3_filtered_max,ECG_V3_filtered_min,ECG_V3_dynamic_mean,ECG_V3_dynamic_std,ECG_V3_dynamic_max,ECG_V3_dynamic_min,ECG_V4_filtered_mean,ECG_V4_filtered_std,ECG_V4_filtered_max,ECG_V4_filtered_min,ECG_V4_dynamic_mean,ECG_V4_dynamic_std,ECG_V4_dynamic_max,ECG_V4_dynamic_min,ECG_V5_filtered_mean,ECG_V5_filtered_std,ECG_V5_filtered_max,ECG_V5_filtered_min,ECG_V5_dynamic_mean,ECG_V5_dynamic_std,ECG_V5_dynamic_max,ECG_V5_dynamic_min,ECG_V6_filtered_mean,ECG_V6_filtered_std,ECG_V6_filtered_max,ECG_V6_filtered_min,ECG_V6_dynamic_mean,ECG_V6_dynamic_std,ECG_V6_dynamic_max,ECG_V6_dynamic_min
1264801,16.953333333333333,26.700645851531174,199.0,-15.0,-40.0162,29.35046060217795,164.0,-98.0,12.315,10.776940273874894,45.0,-31,-26.994,13.581795315789442,23.0,-77.0,-5.296666666666667,21.36247462777246,18,-178.0,13.0222,21.89363622516826,50,-174.0,-15.85,17.258741746334426,22.0,-117.0,33.7584,20.083347067657822,87.0,-84.0,10.658333333333333,23.611189378955245,188.0,-15.0,-26.2686,24.987181794672242,168.0,-69.0,3.6216666666666666,10.429215241596827,23,-83,-6.7446,10.7995634559921,18.0,-101.0,-2.06,24.995927668322295,27.0,-175.0,45.5374,24.254578974700838,86,-154.0,5.898333333333333,36.919299341792616,69.0,-258.0,64.4456,35.07357182609151,144.0,-223.0,8.293333333333333,26.694268215397017,123.0,-179.0,24.4538,26.439150242774446,158.0,-176,9.878333333333334,26.989322528651133,189.0,-138.0,-8.7686,27.461220913134945,193.0,-171.0,10.121666666666666,21.762127589512524,171.0,-76,6.5968,22.55959728718578,186.0,-93.0,9.495,16.107554387098414,126.0,-25.0,14.5008,16.48871127044197,143.0,-31.0
1264875,0.56,19.00315061597243,164.0,-13.0,13.0364,24.60202176732636,224.0,-30.0,16.033333333333335,24.6208358013199,181.0,-11,44.863,70.74816627305616,287.0,-98.0,15.231666666666667,22.20791144064555,118,-86.0,31.8266,72.09704940176123,227,-176.0,-9.275,19.051842649290734,5.0,-149.0,-28.7024,38.81064588795193,45.0,-224.0,-7.59,16.653284961232124,110.0,-37.0,-9.1408,40.62219313823418,170.0,-87.0,15.893333333333333,21.434363894353282,146,-41,38.5904,70.36215906181391,253.0,-128.0,-8.593333333333334,20.06999307977515,11.0,-146.0,-10.781,22.99544822350719,27,-167.0,-3.5966666666666667,26.017762949356136,53.0,-204.0,-16.3822,27.953857035479018,53.0,-235.0,10.285,31.219872544049036,67.0,-217.0,-51.4108,31.07404131039283,9.0,-289,16.258333333333333,23.27269352457701,148.0,-40.0,-19.887,23.721210571975455,126.0,-89.0,15.813333333333333,33.21352870275739,275.0,-7,-46.1264,37.09353074378334,250.0,-102.0,17.836666666666666,38.046725512482965,319.0,-9.0,-138.1722,62.696202015433116,259.0,-246.0
1265287,13.463333333333333,13.508342689694476,91.0,-4.0,185.5648,198.0532032323937,781.5,-535.0,27.891666666666666,40.62482115914749,198.0,-38,74.0808,224.03641557453278,668.0,-492.0,19.24125,35.00918673085045,119,-41.0,-111.484,240.3955770873147,536,-895.5,-22.88625,25.92990787145651,16.0,-146.0,-129.566,167.79312036360088,504.0,-435.0,-3.2283333333333335,16.01882841811126,24.0,-39.0,148.7808,195.51247038501708,750.0,-308.0,22.897916666666667,38.014616002786696,152,-40,-18.451,220.35227160793738,602.0,-726.0,5.033333333333333,33.37297642637761,64.0,-198.0,-32.6788,151.76023514700978,327,-638.0,20.855,45.67505491695294,108.0,-261.0,-52.461,169.68862433130542,331.0,-743.0,19.468333333333334,35.11617382188568,221.0,-122.0,-28.4848,190.5296560569845,476.0,-606,17.733333333333334,34.55014069757491,261.0,-64.0,-166.7898,182.39308353169199,341.0,-660.0,17.825,29.975952167251226,216.0,-15,-21.6354,275.4078240961944,485.0,-499.0,15.481666666666667,25.042623609003556,173.0,-18.0,-97.649,276.61822535581416,360.0,-570.0
1265672,5.785,12.24916765879761,110.0,-8.0,-47.5568,35.76683902387797,124.0,-102.0,20.966666666666665,22.234257851842553,167.0,-6,33.857,135.65432595756022,362.0,-162.0,14.528333333333334,15.263219316018782,65,-10.0,81.4138,112.79911599635876,306,-92.0,-14.52,16.328286295056603,6.0,-140.0,7.0952,81.60939245552561,131.0,-239.0,-4.426666666666667,8.128219703942282,39.0,-23.0,-64.2378,49.00235964889853,66.0,-175.0,17.938333333333333,18.078657690461668,117,-8,57.8798,123.4569048371131,332.0,-121.0,-8.99,13.223586250837304,19.0,-125.0,83.8852,28.38442567606398,149,-70.0,-3.71,11.096060862606453,25.0,-88.0,27.2724,17.28130198335762,82.0,-69.0,5.6433333333333335,21.07690969336402,90.0,-141.0,48.7692,37.052653499580835,171.0,-147,8.255,23.650439918389115,178.0,-89.0,71.9136,32.85224094395998,275.0,-50.0,8.728333333333333,28.753919104860977,241.0,-49,-134.3058,54.60453723235826,208.0,-239.0,10.63,19.325107157960772,172.0,-8.0,34.5046,26.302067957481974,222.0,-9.0
1265817,6.968333333333334,30.750132745874264,251.0,-10.0,70.2992,54.169250311962045,365.0,-26.0,2.53,15.15912596425005,116.0,-60,141.8072,24.461104393710436,269.0,41.0,-5.011666666666667,22.5636476931861,20,-179.0,71.508,58.439732511365925,174,-190.0,-5.8533333333333335,21.442290507831068,28.0,-181.0,-105.8034,30.20803781181426,-38.0,-300.0,5.7,25.9039250565109,203.0,-12.0,-0.3538,54.999649322154774,256.0,-95.0,-1.025,11.50844798398116,20,-87,106.9078,35.68014152382246,174.0,-39.0,12.67,35.177138883087125,58.0,-249.0,74.8768,55.448902800325996,187,-263.0,16.04,48.26981527483471,122.0,-291.0,39.6398,58.10463024544601,178.0,-304.0,9.651666666666667,30.626355706954246,60.0,-208.0,104.284,50.06575819859317,218.0,-178,13.351666666666667,33.91132550081495,110.0,-207.0,72.0164,44.35978957389226,206.0,-193.0,10.626666666666667,31.053995269887935,185.0,-163,-56.888,47.053924979750626,156.0,-279.0,3.075,29.939428434758067,234.0,-107.0,-158.7956,90.35249537583343,191.0,-386.0
1266168,10.945,18.870664402717782,182.0,-30.0,22.166,31.158126452018905,244.0,-64.0,4.511666666666667,15.634252904724578,32.0,-88,0.0104,43.558015242203126,99.0,-159.0,-6.766666666666667,25.495925600421376,29,-234.0,-22.1556,47.378718731514894,71,-324.0,-8.91,11.770665515027884,44.0,-77.0,-10.8326,29.537734802113718,92.0,-118.0,8.518333333333333,21.063467518167297,203.0,-17.0,22.4052,33.66122714578302,276.0,-28.0,-0.9416666666666667,18.901453133438064,27,-153,-10.8228,42.755104960226674,81.0,-218.0,-2.0316666666666667,10.905839287077155,28.0,-68.0,-42.0844,51.877602842074346,60,-186.0,7.295,21.77914847585491,123.0,-126.0,-44.4196,36.41999911916528,117.0,-220.0,7.555,25.794514436212985,140.0,-156.0,-46.5946,39.55355674070285,129.0,-249,6.546666666666667,27.535331646611574,189.0,-145.0,-8.975,40.857576714729426,240.0,-207.0,6.91,27.693715893682448,229.0,-97,-47.292,46.846092003495876,241.0,-205.0,5.133333333333334,23.784845782323018,202.0,-69.0,-45.1384,53.398835618766064,228.0,-190.0
1266234,10.475,19.375311825447696,167.0,-4.0,-53.7178,26.307979077838723,122.0,-90.0,16.135,21.16743036680015,146.0,-1,-95.6398,38.060027009449165,93.0,-183.0,4.973333333333334,9.148731545350364,67,-29.0,-41.922,21.78027355200113,53,-110.0,-14.466666666666667,19.840838915955363,1.0,-156.0,74.9236,30.85359886690692,137.0,-105.0,2.4833333333333334,10.782843883791616,96.0,-18.0,-5.6458,14.874002230738034,106.0,-37.0,10.718333333333334,13.131095304234483,96,-3,-68.535,28.08071891885961,58.0,-141.0,-11.343333333333334,22.852033947890842,4.0,-160.0,-51.9608,27.530224542491474,-26,-212.0,3.236666666666667,32.07580587019167,76.0,-205.0,29.1462,39.50577205371387,112.0,-198.0,13.275,21.221515222371217,110.0,-87.0,-107.2838,50.17657279607686,50.0,-285,14.986666666666666,22.611866108061246,162.0,-36.0,-106.059,48.878882137381176,112.0,-224.0,15.463333333333333,26.45150258281916,200.0,-11,-83.4988,47.721332740819385,165.0,-166.0,14.613333333333333,24.868865854495432,189.0,-1.0,-20.1364,36.71580851676836,191.0,-69.0
1266245,4.196666666666666,16.04144597250787,79.0,-18.0,-131.1534,67.38852030160626,34.0,-243.0,18.57,30.562914891526084,212.0,-7,119.4312,50.908090384142284,375.0,17.0,13.915,20.899946770267146,135,-16.0,250.5846,108.39626766102236,523,30.0,-12.383333333333333,22.19060737238969,7.0,-147.0,6.1146,25.076990785179948,47.0,-147.0,-5.053333333333334,10.61510663577568,12.0,-30.0,-190.6164,86.58817038741493,-20.0,-335.0,16.531666666666666,24.936432461137837,174,-11,185.259,77.68482682609262,449.0,24.0,-2.006666666666667,15.581397740753413,14.0,-115.0,61.7172,15.361940768014959,87,-62.0,7.8933333333333335,28.183836187116583,68.0,-152.0,71.5562,30.645515847510218,156.0,-115.0,15.803333333333333,38.52451153342361,135.0,-75.0,71.7744,37.45572726086092,206.0,-32,26.055,55.98805207363442,371.0,-26.0,39.8418,54.7127770521658,414.0,-40.0,23.605,49.525706877001426,342.0,-13,122.1304,46.50900338472111,454.0,80.0,21.33,39.06978073481686,264.0,-9.0,127.3982,78.26711210182728,521.0,54.0
1266366,11.686666666666667,22.828165838620404,208.0,-10.0,-12.2214,39.7919537348947,224.0,-73.0,7.595,11.915856732382556,106.0,-7,-19.6148,42.86611740010985,147.0,-85.0,-4.395,12.186425850100596,9,-109.0,-7.3934,21.0945451821081,39,-151.0,-10.836666666666666,17.18827087160182,6.0,-159.0,16.1704,39.987830196698596,72.0,-182.0,7.711666666666667,17.337200770469135,158.0,-7.0,-2.159,23.54977959557159,168.0,-51.0,1.6433333333333333,4.361713004116041,14,-11,-13.2482,27.305145975804635,52.0,-62.0,-5.97,15.503088939519978,13.0,-142.0,44.666,20.0639488635712,80,-112.0,6.68,17.70812243011664,60.0,-96.0,42.317,20.807299464370672,108.0,-77.0,12.041666666666666,23.903903388823803,91.0,-119.0,47.3582,29.563915382777026,140.0,-114,14.611666666666666,27.098170858729357,145.0,-103.0,32.6432,35.351388851924895,182.0,-118.0,12.1,22.221461098076638,185.0,-30,57.675,28.130143529672935,291.0,-16.0,11.34,21.54540322203323,190.0,-5.0,42.5822,26.496702495971082,270.0,-5.0
1266471,13.98,26.779711225727088,223.0,-12.0,67.5976,43.74367239087272,324.0,-29.0,7.851666666666667,15.722478511849063,101.0,-13,-4.871,58.81944201537448,173.0,-110.0,-6.77,21.765272798657954,57,-167.0,-72.4686,88.50951934136802,136,-348.0,-11.965,19.150990618416234,7.0,-143.0,-31.1104,26.99252881521107,10.0,-186.0,10.256666666666666,23.073017189397277,195.0,-25.0,70.2866,63.30949739525658,335.0,-69.0,0.8016666666666666,13.424194472005471,73,-58,-38.424,71.89321403303653,142.0,-191.0,-0.9966666666666667,30.30632478909678,39.0,-223.0,-15.2208,38.100704027091155,39,-260.0,2.215,36.413991473058815,81.0,-260.0,-18.094,45.5603683479403,72.0,-305.0,3.745,16.385053402415267,80.0,-70.0,-37.4736,33.561139775639326,71.0,-162,7.543333333333333,13.92018159204669,96.0,-21.0,-33.6662,19.310680401270176,75.0,-92.0,7.875,13.352379625619797,91.0,-4,-74.4074,19.724437260413794,26.0,-117.0,7.245,12.695864484153885,81.0,-4.0,-12.0192,16.30745937784301,71.0,-41.0
1266506,4.035,12.440542927594974,99.0,-14.0,3.2998,32.041415698436296,157.0,-61.0,8.413333333333334,17.1616575216058,109.0,-35,21.3386,30.67996007233386,166.0,-58.0,3.8216666666666668,7.29565148259945,39,-25.0,18.0388,10.820411016222998,64,-24.0,-7.3533333333333335,14.598578317387242,23.0,-104.0,-12.0674,30.897217629424173,60.0,-159.0,-0.11666666666666667,5.516616313969602,46.0,-7.0,-7.1184,18.345233207566483,77.0,-41.0,6.336666666666667,11.63400141348147,71,-29,19.9328,16.508164166859984,104.0,-32.0,1.3283333333333334,25.2516111147168,28.0,-166.0,132.8144,76.32168992259015,267,-173.0,7.93,36.38284989753643,79.0,-222.0,112.0616,61.60958209110008,253.0,-225.0,16.535,35.87216341863609,132.0,-176.0,244.3186,96.82807802512659,488.0,-112,15.576666666666666,29.39451403843165,161.0,-105.0,67.2812,55.05426528943965,269.0,-131.0,13.098333333333333,25.769465080896722,165.0,-71,96.3502,41.65252405269097,286.0,-42.0,11.158333333333333,20.031057483040904,138.0,-41.0,40.6532,35.01908236604723,200.0,-59.0
1266738,5.145,14.710675545331018,114.0,-7.0,64.565,26.293759240549836,204.0,15.0,19.975,33.438466496935334,282.0,-18,333.728,42.221667612731736,623.0,256.0,14.246666666666666,19.911533229652495,190,-23.0,269.163,23.82991462427006,469,200.0,-13.635,23.84781838379911,7.0,-192.0,-198.8974,33.09083367399498,-141.0,-400.0,-4.528333333333333,5.271229826984296,19.0,-53.0,-102.0454,13.56888126707578,-60.0,-172.0,17.36,26.502711810932354,233,-20,301.702,31.654699429942468,541.0,201.25,1.825,32.55130885745354,81.0,-237.0,-222.261,50.684605937108756,-90,-520.0,5.288333333333333,66.79003316779799,205.0,-487.25,-89.945,70.22680666953325,134.0,-641.0,20.30666666666667,36.23372216902677,252.0,-136.0,-354.46254999999996,84.49996266413376,-107.0,-716,17.566666666666666,49.44760414373538,387.0,-65.0,-294.8584,52.41334896226342,103.0,-395.0,16.631666666666668,45.64930810598946,378.0,-23,-92.7958,48.64675633955464,290.0,-147.0,15.858333333333333,36.72444595301005,312.0,-19.0,-4.3506,39.41117201555924,312.0,-58.0
1266761,11.655,19.308097826214436,127.0,-27.0,-37.7462,26.417384154378347,123.0,-112.0,27.891666666666666,33.46360394352182,244.0,-19,121.3122,48.42586840894028,366.0,4.0,17.813333333333333,22.5409661628679,164,-15.0,159.0584,39.044279855569116,342,67.0,-22.02166666666667,25.043120090932934,10.0,-179.0,-41.533,33.77084705778047,32.0,-214.0,-3.1466666666666665,12.57146857857992,36.0,-81.0,-98.1562,22.910648213439966,-7.0,-195.0,22.897916666666667,26.872710445108932,199,-17,140.431,41.95649221515069,348.0,36.0,-13.096666666666666,17.749854146505605,20.0,-129.0,110.2112,58.85294380538666,216,-104.0,-5.101666666666667,27.115948515382765,40.0,-162.0,158.1202,52.00688946630052,254.0,-73.0,19.685,41.89839823907353,160.0,-204.0,265.5418,59.84573713106055,435.0,-30,28.088333333333335,51.49265834940831,312.0,-143.0,150.6644,81.35016762514998,488.0,-116.0,29.116666666666667,54.42416487390708,436.0,-80,186.4632,80.39934480927067,665.0,-1.0,24.908333333333335,44.70555443367437,362.0,-18.0,58.873,95.74554021467527,492.0,-130.0
1267189,6.1433333333333335,25.690454561092444,173.0,-70.0,44.9752,38.460408018636514,246.0,-93.0,14.79,40.47137959925096,295.0,-92,47.3112,56.13868857178622,385.0,-101.0,7.958333333333333,45.51206851541819,244,-210.0,2.336,63.45043029010914,363,-255.0,-11.686666666666667,21.86835969055648,16.0,-151.0,-45.8958,36.18600478582846,35.0,-221.0,-1.1733333333333333,35.54410343346542,181.0,-139.25,21.5754,44.32666821271366,228.0,-208.0,11.555,38.014616002786696,271,-148,25.0686,56.73668561028217,370.0,-166.0,4.626666666666667,70.77584697465623,125.0,-402.5,-0.3352,106.46763095401344,173,-621.0,4.8,89.5490225542618,155.0,-487.25,1.802,124.29110344670691,206.0,-711.0,6.493333333333333,60.425987418953746,100.0,-407.0,-1.936,80.13228752506696,149.0,-478,6.266666666666667,48.39385865536613,81.0,-324.0,-5.6282,64.35758203009183,116.0,-393.0,6.626666666666667,29.88551414239942,50.0,-199,32.7002,38.165737513639115,104.0,-209.0,6.543333333333333,22.084567512682295,162.0,-69.0,-34.4128,37.8045816821189,173.0,-151.0
1267422,13.531666666666666,22.523150990826206,153.0,-20.0,-30.4206,25.612975142298485,123.0,-84.0,12.7,18.30273203650209,125.0,-14,60.5752,20.714708420829872,194.0,18.0,-1.255,8.47564992591522,38,-71.0,90.9958,12.432110937407211,138,-3.0,-14.356666666666667,20.074680293566043,5.0,-136.0,-14.8256,22.447110830572385,21.0,-145.0,7.065,14.383118866689983,107.0,-28.0,-60.4592,17.26822328324486,57.0,-111.0,5.815,8.810265319500884,59,-17,76.029,11.311169656582823,147.0,37.0,8.956666666666667,27.405196384789672,109.0,-131.0,80.229,29.906443436156028,194,-76.0,22.025,50.04465714073115,199.0,-207.0,112.3342,55.11397382116445,310.0,-148.0,22.291666666666668,44.6810168179831,274.0,-82.0,103.663,48.02605783322216,369.0,-27,21.683333333333334,43.17213285854146,296.0,-49.0,109.596,53.89135351798097,431.0,-11.0,18.43,36.667175602528566,266.0,-19,83.0906,39.47450305754336,341.0,15.0,10.8,21.114213222377007,157.0,-6.0,-18.9642,39.27816847002925,166.0,-88.0
1267507,5.796666666666667,10.129428523970256,71.0,-5.0,22.0384,13.641617405571818,101.0,-14.0,4.65,10.373564157671815,57.0,-25,41.3088,14.782200193475935,116.0,-9.0,-1.6183333333333334,7.362019461775115,9,-64.0,19.2704,13.099316159250451,51,-58.0,-6.305,9.632513085033072,6.0,-65.0,-31.4266,13.11134662830003,-1.0,-99.0,3.4,7.184010022264723,53.0,-5.0,1.6316,11.147927226170792,72.0,-26.0,1.7633333333333334,7.396890487825874,30,-42,30.5412,12.190106749327505,80.0,-29.0,0.9016666666666666,16.155556233761256,30.0,-143.0,130.8382,34.438147754488774,197,-65.0,9.558333333333334,24.82142751513073,193.0,-130.0,5.7094,33.91881117669073,232.0,-158.0,5.1866666666666665,21.56536935819917,162.0,-145.0,108.4104,28.167022772028997,278.0,-68,3.743333333333333,15.77278633878266,123.0,-86.0,44.9648,21.927096500904995,181.0,-65.0,5.523333333333333,14.651261227469652,105.0,-55,203.9152,48.05578850627675,352.0,43.0,6.101666666666667,11.71116264747252,74.0,-36.0,194.7356,46.1602653007974,317.0,59.0
1267545,22.477083333333333,40.38739850320641,125.0,-67.0,136.849,198.0532032323937,781.5,-763.0,27.891666666666666,40.62482115914749,232.0,-55,140.5652,224.03641557453278,820.25,-786.25,10.16,11.88813414011355,124,-8.0,3.7162,240.3955770873147,780,-575.0,-22.88625,33.5415793440783,59.0,-173.0,-138.5472,167.79312036360088,631.25,-684.0,9.705,28.126878752064428,59.0,-44.0,66.731,195.51247038501708,750.0,-635.5,22.897916666666667,33.08287304465694,178,-29,72.3058,220.35227160793738,741.75,-726.0,-3.1466666666666665,24.505342728111806,20.0,-203.0,95.2984,151.76023514700978,650,-748.5,8.673333333333334,40.997438402363095,88.0,-268.0,150.3298,169.68862433130542,668.25,-838.25,20.44333333333333,46.453239451684695,134.0,-238.0,52.272,190.5296560569845,928.25,-818,22.986666666666668,45.07482470539649,310.0,-121.0,52.9938,182.39308353169199,931.0,-699.25,25.35333333333333,47.00044491515183,390.0,-45,50.4104,245.27718926112962,1213.75,-813.75,26.782083333333333,54.78101797662723,351.0,-48.0,136.557,259.21358211135464,6239.25,-2460.0
1267841,10.126666666666667,19.0950418230027,140.0,-15.0,-26.1298,23.281334840597093,111.0,-74.0,12.511666666666667,22.00855584893192,119.0,-15,-13.7838,42.07465100936667,144.0,-108.0,1.7233333333333334,6.542944461190407,22,-32.0,12.346,28.04797112092067,79,-73.0,-12.496666666666666,20.402613939286198,12.0,-130.0,20.207,30.973319986724057,89.0,-126.0,3.8566666666666665,9.083288073281736,81.0,-18.0,-18.9916,14.893110133212605,85.0,-58.0,7.32,13.158429490887833,54,-21,-0.4646,33.809660554936066,94.0,-90.0,-2.515,13.369982859625013,84.0,-97.0,-14.993,18.477958518191343,95,-131.0,9.046666666666667,26.187105393473498,181.0,-103.0,-13.9678,35.133738246306784,199.0,-162.0,15.908333333333333,31.66075273724377,184.0,-81.0,-12.0252,35.13457791065662,177.0,-128,11.681666666666667,24.903018502895495,155.0,-42.0,-28.8272,29.465955612536987,149.0,-106.0,13.165,26.85208449388365,183.0,-20,-50.753,36.858648795092854,191.0,-119.0,12.505,21.172308368873402,127.0,-7.0,-96.1536,26.30049442577078,54.0,-142.0
1267896,9.463333333333333,22.57805694818656,176.0,-3.0,-25.0028,34.57696331605771,187.0,-70.0,12.473333333333333,22.476193825665607,168.0,-4,109.0642,31.058681207675253,281.0,39.0,2.4483333333333333,6.055080282062511,47,-21.0,134.067,32.1100375427996,207,56.0,-12.093333333333334,22.374418924794945,1.0,-173.0,-41.7832,28.678176332535514,-9.0,-227.0,3.2216666666666667,12.047234698838105,94.0,-16.0,-79.2902,29.532761197693656,53.0,-125.0,7.661666666666667,12.056417263110225,81,-6,121.8128,26.44361843923785,218.0,48.0,-6.233333333333333,34.62892175945162,34.0,-261.0,5.857,42.883215259586116,64,-271.0,7.245,42.41888307896221,81.0,-260.0,50.148,52.84057244201656,141.0,-249.0,14.356666666666667,30.274843058589457,162.0,-148.0,95.6478,36.910748504466824,263.0,-90,17.54,38.60753467049318,283.0,-82.0,143.5112,46.66175173051265,448.0,20.0,17.64666666666667,42.97606103660761,334.0,-26,97.3452,53.27562329020657,448.0,29.0,13.62,39.19539428725438,305.0,-7.0,84.6586,47.86175138918341,412.0,48.0
1268017,14.603333333333333,22.167453369498467,184.0,-3.0,57.1732,30.09873754428913,255.0,0.0,17.393333333333334,29.782186323744302,205.0,-20,2.8242,35.07174495744402,205.0,-54.0,2.2783333333333333,11.227089139913138,76,-19.0,-54.349,28.267918193598906,71,-112.0,-17.24,25.635829093932838,10.0,-195.0,-29.7486,29.472471868508077,11.0,-218.0,5.788333333333333,9.376577052540133,82.0,-15.0,56.0052,23.342784173272904,166.0,-9.0,10.053333333333333,19.552250225712868,132,-19,-25.5116,28.069397311663106,131.0,-83.0,3.9366666666666665,25.879644296027113,57.0,-152.0,75.3662,31.621121067413153,152,-102.0,14.25,37.52005019541774,117.0,-176.0,104.8756,43.067316199642626,215.0,-104.0,18.026666666666667,34.68860459702709,158.0,-121.0,45.2522,39.90752554544068,200.0,-117,17.241666666666667,34.25020579824626,219.0,-67.0,53.5538,39.87264106577341,271.0,-60.0,20.856666666666666,37.22122318725643,282.0,-20,181.5666,62.92381079082862,519.0,37.0,18.908333333333335,36.72660158371434,289.0,-14.0,119.3148,45.52233408954334,423.0,33.0
1268042,18.155,20.95958750389266,148.0,-8.0,29.2316,33.283352617186864,203.0,-35.0,19.218333333333334,18.55426268782699,120.0,-34,30.0126,27.04308490612711,169.0,-50.0,0.29833333333333334,13.980080968609908,16,-107.0,0.781,18.948103836532034,33,-126.0,-19.93,18.53721751863891,3.0,-135.0,-29.373,28.811946671476402,26.0,-186.0,8.368333333333334,15.259838265489215,90.0,-7.0,14.4764,23.46694362374444,121.0,-27.0,10.035,12.720604348850724,45,-70,15.646,16.3830853016152,68.0,-76.0,-17.739583333333332,17.90812656930429,8.0,-139.0,22.9986,23.733861844209002,71,-113.0,-3.2016666666666667,10.950235791474487,23.0,-71.0,41.957,15.09529565791939,82.0,-46.0,7.786666666666667,31.63465118435093,80.0,-189.0,-14.784,41.02147418121392,77.0,-235,15.958333333333334,30.724147895245018,101.0,-148.0,-3.7902,38.54980394191389,94.0,-189.0,18.531666666666666,26.646056566695858,131.0,-91,18.6782,34.098801221743855,151.0,-114.0,15.383333333333333,20.53256897927994,133.0,-41.0,13.646,27.57980935394587,145.0,-68.0
1268056,19.235,34.94523966150469,249.0,-32.0,200.8848,107.92456777286625,604.0,21.0,19.215,27.60547243452525,221.0,-35,255.619,73.56957957607206,566.0,87.0,-0.31333333333333335,9.777277512454864,26,-73.0,54.7342,40.662827623764684,137,-93.0,-20.401666666666667,31.14161734007332,32.0,-236.0,-228.0024,90.09524734546213,-55.0,-585.0,9.531666666666666,21.69406210361618,144.0,-16.0,73.325,72.78574705943466,325.0,-38.0,9.498333333333333,11.088432285745158,98,-20,155.427,24.92019805298505,272.0,75.0,-9.01,28.48800741832722,64.0,-223.0,-112.9158,46.48705960114062,20,-359.0,16.07,30.087125153460573,151.0,-129.0,-27.3854,39.69138025869093,121.0,-198.0,23.736666666666668,42.40892974624828,256.0,-133.0,71.4028,54.630835177214706,339.0,-118,22.713333333333335,48.94181397900527,408.0,-71.0,49.9538,63.072447753040315,486.0,-75.0,19.821666666666665,48.23808865639498,419.0,-54,16.7278,60.44715466554237,445.0,-80.0,20.531666666666666,49.289069077794075,418.0,-60.0,15.938,66.01038521323747,462.0,-111.0
1268166,5.468333333333334,13.314866273789193,122.0,-16.0,60.1364,17.9866449078198,193.0,12.0,13.418333333333333,24.639466929208425,223.0,-57,-355.5332,49.31824102459454,-91.0,-488.0,7.31,13.98775297656251,100,-71.0,-415.6696,38.061897428268075,-233,-544.0,-10.651666666666667,18.59050825615648,21.0,-174.0,147.9466,31.87273675792526,220.0,-51.0,-0.99,5.770317726665202,41.0,-15.0,238.1576,16.67835610124691,306.0,192.25,10.596666666666666,18.949511573887303,162,-64,-385.354,43.12259597937025,-178.0,-512.0,-1.3216666666666668,10.851337731153498,40.0,-53.0,86.5212,18.473255007171854,152,6.0,3.2216666666666667,11.840011143951212,62.0,-41.0,79.1298,25.577219394609727,171.0,4.0,16.475,33.39235503824191,221.0,-158.0,36.1502,43.760544328881466,282.0,-172,17.766666666666666,46.983460446795064,449.0,-118.0,49.694,58.724788326566156,537.0,-136.0,14.708333333333334,42.59968619472318,414.0,-72,77.5022,51.91947606784953,512.0,-53.0,13.313333333333333,27.733826918684617,266.0,-33.0,-54.6532,43.448103868408346,246.0,-152.0
